1.200138	-343.549497206704	1.200152	-395.02625698324	1.200137	-21.1814699331849	1.20014	-0.0469788182831661	
1.180117	-333.340335195531	1.180121	-280.988491620112	1.180114	-13.7351002227171	1.180121	-0.0466666666666667	
1.160132	-323.70938547486	1.160131	-226.28	1.16013	-13.7658240534521	1.160133	-0.0464659977703456	
1.140119	-314.458882681564	1.140118	-188.350391061453	1.140113	-9.32807349665924	1.14012	-0.0462207357859532	
1.120097	-305.523240223464	1.120096	-157.526368715084	1.120092	-5.15956570155902	1.120099	-0.0459977703455964	
1.100079	-296.974301675978	1.100076	-131.567597765363	1.100074	-2.00910913140312	1.10008	-0.0458639910813824	
1.080063	-288.735642458101	1.080064	-47.9805474860335	1.080053	2.51867483296214	1.080064	-0.0457190635451505	
1.060064	-280.828603351955	1.060067	-42.1250726256983	1.060058	3.46248329621381	1.060067	-0.0457748049052397	
1.040101	-273.288603351955	1.040103	-35.405061452514	1.040095	6.10291759465479	1.040104	-0.0457748049052397	
1.020103	-266.01530726257	1.020104	-28.4288826815642	1.020101	12.1152227171492	1.020106	-0.04561872909699	
1.000113	-259.054078212291	1.000112	-21.5062346368715	1.000104	13.0514587973274	1.000116	-0.0454626532887402	
0.9801157	-252.322569832402	0.9801138	-14.8691843575419	0.9801072	13.7057349665924	0.9801192	-0.0453065774804905	
0.9601187	-245.781117318436	0.9601157	-1.8591061452514	0.9601097	14.8321380846325	0.9601222	-0.0452396878483835	
0.9401419	-239.422234636872	0.9401384	-0.142536312849162	0.9401321	15.864420935412	0.9401453	-0.0450947603121516	
0.9201187	-233.208715083799	0.9201159	-0.00147486033519553	0.9201099	16.6828730512249	0.9201211	-0.0449052396878484	
0.9000942	-227.172067039106	0.9000908	-0.000111731843575419	0.9000874	17.2813363028953	0.9000993	-0.044860646599777	
0.8800802	-221.302011173184	0.8800737	0.00131843575418994	0.880073	17.8211915367483	0.8800842	-0.0446934225195095	
0.8600596	-215.436089385475	0.8600529	0.0028268156424581	0.8600509	18.4532071269488	0.8600627	-0.0445819397993311	
0.8400353	-209.651284916201	0.8400257	0.0043463687150838	0.8400279	18.9492427616926	0.8400391	-0.0446488294314381	
0.8200456	-203.977988826816	0.8200328	0.00588826815642458	0.8200389	19.2536748329621	0.8200492	-0.0444816053511706	
0.8000388	-198.343463687151	0.800026	0.0074413407821229	0.8000298	19.526714922049	0.8000429	-0.0443701226309922	
0.7800444	-192.703463687151	0.7800295	0.00902793296089385	0.7800369	19.7970712694877	0.7800494	-0.0441583054626533	
0.7600517	-187.175865921788	0.7611066	0.0105921787709497	0.7600445	20.0759242761693	0.7600574	-0.0439799331103679	
0.7400635	-181.575418994413	0.7400472	9.25775418994414	0.7400569	20.2733073496659	0.7400686	-0.0438573021181717	
0.7201035	-176.013631284916	0.7201184	10.4425810055866	0.7200954	20.3845100222717	0.7201087	-0.0437123745819398	
0.7001101	-170.480782122905	0.7001044	21.1960335195531	0.7001035	20.4470267260579	0.700114	-0.0435340022296544	
0.6801132	-164.942569832402	0.6801076	21.2896312849162	0.6801077	20.5638418708241	0.6801189	-0.0433667781493868	
0.6600966	-159.406815642458	0.6600912	21.3416312849162	0.6600904	20.6796881959911	0.6601016	-0.0432775919732441	
0.6400757	-153.92905027933	0.6400701	21.387374301676	0.6400689	20.7785077951002	0.6400808	-0.0432998885172798	
0.6200528	-148.364469273743	0.6200459	21.4251955307263	0.6200472	20.8530066815145	0.6200578	-0.0431995540691193	
0.6000699	-142.914189944134	0.600065	21.4594525139665	0.6000649	20.9122494432071	0.6000767	-0.0430211817168339	
0.5800499	-137.416424581006	0.5800433	21.4575754189944	0.5800437	20.9781514476615	0.5800546	-0.042742474916388	
0.5600263	-131.940558659218	0.5600205	21.3968491620112	0.5600211	21.0083184855234	0.560032	-0.0425641025641026	
0.540002	-126.464469273743	0.5399949	21.428312849162	0.5399947	21.0454677060134	0.5400065	-0.042329988851728	
0.5200045	-120.945251396648	0.5199993	21.4659441340782	0.5199993	21.05785077951	0.5200099	-0.0420512820512821	
0.5000457	-115.467262569832	0.5000401	21.5678212290503	0.5000385	21.0971714922049	0.500051	-0.0418840579710145	
0.4800676	-110.055340782123	0.4800456	21.5555865921788	0.4800465	21.1541648106904	0.4800572	-0.0414158305462653	
0.4600803	-104.531351955307	0.4600609	21.5108379888268	0.4600596	21.1403674832962	0.4600705	-0.0407803790412486	
0.4400853	-99.078156424581	0.440066	21.474312849162	0.4400648	21.1119599109131	0.4400764	-0.0400557413600892	
0.4200904	-93.645374301676	0.4200718	21.5129832402235	0.4200695	21.0991648106904	0.4200817	-0.0390301003344482	
0.4001257	-88.1782458100559	0.4001065	21.5448268156425	0.4001066	21.1408017817372	0.4001171	-0.0377034559643255	
0.380104	-82.6757318435754	0.3800893	21.507061452514	0.3800884	21.2051781737194	0.3800986	-0.0356967670011148	
0.3600831	-77.1872513966481	0.3600672	21.4268268156425	0.3600675	21.2224832962138	0.3600772	-0.0331438127090301	
0.3400633	-71.7098770949721	0.3400491	21.3547262569832	0.3400483	21.2190979955457	0.3400578	-0.0290523968784838	
0.320051	-66.2263910614525	0.3200373	21.4718324022346	0.3200361	21.1399777282851	0.320043	-0.0229988851727982	
0.3000296	-60.7961787709497	0.3000155	21.5511955307263	0.3000161	21.1821380846325	0.300021	-0.0141694537346711	
0.2800435	-55.3025698324022	0.2800314	21.5191955307263	0.2800305	21.2494877505568	0.2800343	-0.00609810479375697	
0.2600261	-49.8157206703911	0.2600148	21.4872849162011	0.2600147	21.2709354120267	0.2606269	0.0117056856187291	
0.2400312	-44.3461005586592	0.2400222	21.4478770949721	0.2400219	21.1823942093541	0.2400191	0.0333221850613155	
0.2200385	-38.8847597765363	0.2200278	21.4834078212291	0.2200281	21.1907126948775	0.2200184	0.0789966555183946	
0.2000417	-33.4333072625698	0.2000334	21.5458547486034	0.2000331	21.2227394209354	0.2000351	0.13066889632107	
0.1800902	-27.9724357541899	0.1800819	21.5865586592179	0.1800822	21.2731625835189	0.1800826	0.237257525083612	
0.1600964	-22.4571731843575	0.1600903	21.5304134078212	0.1600899	21.2978173719376	0.1600879	0.397558528428094	
0.1401011	-16.9950391061453	0.140094	21.5561452513967	0.140093	21.3248218262806	0.1400898	0.641516164994426	
0.1200926	-11.5691620111732	0.1200872	21.5541899441341	0.1200867	21.3065033407572	0.120078	0.99984392419175	
0.1000806	-6.2211843575419	0.1000656	21.5588938547486	0.1000661	21.2814587973274	0.1000691	1.4552508361204	
0.08005263	-0.572256983240223	0.08004497	21.5923351955307	0.08004379	21.2748329621381	0.08004703	2.16198439241918	
0.06006162	4.61997765363129	0.06006372	21.5995195530726	0.06006477	21.2505345211581	0.06006397	3.05915273132664	
